Id,Source,Translation,Comment
JWK-Speech-Player-CivConvert05,Are you willing to make a difference? Because we are.,,
JWK-Speech-Player-CivConvert06,"We've got fire, we've got purpose - all we're missing is you.",,
JWK-Speech-Player-CivConvert07,You want change? You don't get it by sitting around. Join us.,,
JWK-Speech-Player-CivConvert08,You sick of their boot on your neck? Then maybe it's time to push back.,,
JWK-Speech-Player-CivConvert09,Orders? We make our own now. Join us.,Bestellungen? Wir machen jetzt unsere eigenen. Begleiten Sie uns.,
JWK-Speech-Player-CivConvert10,There's a war coming whether you're ready or not. Best be on the right side.,,
JWK-Speech-Player-CivExtort01,"I'm not asking twice. Money, now.",,
JWK-Speech-Player-CivExtort02,"You pay now, or you bleed later. Simple math.",,
JWK-Speech-Player-CivExtort03,Protection doesn't come free. Give me your money.,Der Schutz wird nicht kostenlos. Gib mir dein Geld.,
JWK-Speech-Player-CivExtort04,This is the part where you give me what I want.,,
JWK-Speech-Player-CivExtort05,Last guy who said no is still chewing through a straw.,,
JWK-Speech-Player-Dogtags-1,I'm ready to do whatever it takes to help our cause.,,
JWK-Speech-Player-Intro-1,"Hey, we talked earlier. I want to join the fight.",,
JWK-Speech-Player-JobDone01,The job is done.,Der Job ist erledigt.,
JWK-Speech-Player-JobResign01,I can't do this job.,Ich kann diesen Job nicht machen.,
JWK-Speech-Player-JobResign02,I have to pass this one to someone else.,Ich muss diesen an jemand anderen weitergeben.,
JWK-Speech-Player-JobResign03,This is not a job for me.,Dies ist kein Job für mich.,
JWK-Speech-Player-Liberate01,"Get out of here, you are free.",,
JWK-Speech-Player-Liberate02,I am getting you out of here.,,
JWK-Speech-Player-PostersAsk,Got any more of those posters?,Hast du noch mehr von diesen Postern?,
JWK-Speech-Player-ReportResistance01,"There are people with guns, we're scared, can you send a patrol over here?",,
JWK-Speech-Player-StopFollow01,Stay here.,,
JWK-Speech-Player-StopFollow02,Don't move now.,,
JWK-Speech-Player-StopNpc01,"Hey, wait a moment.",,
JWK-Speech-Player-StopNpc02,"Hey, excuse me.",,
JWK-Speech-Player-TurnDogtags,More enemies are eating dirt. Here's proof.,Mehr Feinde essen Schmutz. Hier ist Beweise.,
JWK-Speech-Player-WhereCanWeMeet,Where can we meet?,Wo können wir uns treffen?,
JWK-Speech-RO-Dogtags-1,"So, you want to take it to the next level?",,
JWK-Speech-RO-Dogtags-2,We are running an... um... incentive scheme of sorts.,Wir führen ein ... ähm… Incentive -Schema aus.,
JWK-Speech-RO-Dogtags-3,Certain friends of our cause are offering money for every eliminated enemy soldier.,Bestimmte Freunde unserer Sache bieten Geld für jeden eliminierten feindlichen Soldaten an.,
JWK-Speech-RO-Dogtags-4,"They don't buy our word, but enemy dogtags are solid proof.",,
JWK-Speech-RO-Dogtags-5,Bring me a handful of those if you're not joking around.,,
JWK-Speech-RO-DontCall,Don't call this number.,Rufen Sie diese Nummer nicht an.,
JWK-Speech-RO-Fob-1,Your next task is to set up a field operating base.,,
JWK-Speech-RO-Fob-2,Pick a good spot for it. You can use your map to check which areas are too dangerous.,,
JWK-Speech-RO-Fob-3,"You'll need some money to kick it off. Oh, and don't forget a shovel.",,
JWK-Speech-RO-HideoutLocationA,Go to coordinates,Gehen Sie zu Koordinaten,
JWK-Speech-RO-HideoutLocationB,Make sure you are not followed.,,
JWK-Speech-RO-Intro-1,"Very well then. But we need more people before we take up arms. Actually, there is something you can do for us.",,
JWK-Speech-RO-Job-DeliverItem,Take this briefcase. I need you to deliver it to someone. Don't look inside.,Nehmen Sie diese Aktentasche. Sie müssen es jemandem liefern. Schauen Sie nicht hinein.,
JWK-Speech-RO-JobDeadDrop,You're calling just in time. Grab instructions from the dead drop at coordinates:,Sie rufen gerade rechtzeitig an. Anweisungen aus dem toten Tropfen bei Koordinaten greifen:,
JWK-Speech-RO-JobMeet,Yes. Come visit me for further instructions.,Ja. Besuchen Sie mich für weitere Anweisungen.,
JWK-Speech-RO-JobNote,I'm glad you came. Take this note with instructions.,,
JWK-Speech-RO-JobReportOk01,Well done. I wish we had more like you in our ranks.,,
JWK-Speech-RO-JobReqReportPerson01,Report back to me in person after the job is done.,,
JWK-Speech-RO-JobResign01,"Too bad, that was important.",,
JWK-Speech-RO-JobResign02,"Shame, I thought you were capable.",,
JWK-Speech-RO-JobResign03,Think twice before you waste my time again.,,
JWK-Speech-RO-NoHideoutLocation,I am not around. Reach me out when things get calmer.,,
JWK-Speech-RO-NoJobAvailable,"Not right now, but check back later. ",,
JWK-Speech-RO-PassOK,"Okay, go on.",,
JWK-Speech-RO-Posters-1,We have to spread the word. Visit nearby towns and hang a bunch of revolutionary posters.,Wir müssen das Wort verbreiten. Besuchen Sie die nahe gelegenen Städte und hängen Sie ein paar revolutionäre Plakate.,
JWK-Speech-RO-Posters-2,"Look for cabinets, advertisement boards, signs and other things that attract attention.",,
JWK-Speech-RO-Posters-3,"This is illegal, make sure you are not seen putting these up, or at least don't get yourself killed.",,
JWK-Speech-RO-PostersAlreadyHave,You already have enough posters with you. It's too dangerous to carry more.,,
JWK-Speech-RO-PostersComeLater,I don't have any more left at the moment.,Ich habe momentan nicht mehr übrig.,
JWK-Speech-RO-PostersNoSpace,Make some space in your bag if you want the posters.,,
JWK-Speech-RO-PostersOk,Here they are.,Hier sind sie.,
JWK-Speech-RO-RadioCalloutAnswer,"Loud and clear, over.",,
JWK-Speech-RO-TurnDogtagsReply,"Great job, here's your reward.",,
JWK-Speech-ROB-ItemDelivered,I was expecting you. Thanks for the delivery.,Ich hatte dich erwartet. Danke für die Lieferung.,
JWK-Speech-RadioCalloutTail01,"Do you read me, over?",,
JWK-Speech-Side-MilitaryPolicePickup01,You've reached the Military Police post. How can I help you?,Sie haben den Militärpolizeiposten erreicht. Wie kann ich dir helfen?,
JWK-Speech-Side-ResistanceReportReply01,"Hang tight, we will dispatch someone your way immediately.",,
JWK-SupportStation-ActionInvalid-VehicleType,This vehicle type cannot be repaired at this support station.,Dieser Fahrzeugtyp kann an dieser Stützstation nicht repariert werden.,
JWK-Town-CurfewInEffect,Curfew is in effect from %1 to %2.,Ausgangssperre ist von %1 bis %2 wirksam.,
JWK-Town-MartialLawInEffect,Martial law is in effect.,Das Kriegsrecht ist in Kraft.,
JWK-TownHostiles-CivilianMurdered,Civilian Murdered,Ziviler ermordet,
JWK-TownHostiles-PrisonerDeath,Prisoner Killed,,
JWK-TownSupporters-MilitaryBase,Captured Base,Erbeutete Basis,
JWK-TownSupporters-PrisonEscape,Prisoner Escaped,,
JWK-TownSupporters-PropagandaPosters,Propaganda Posters,Propaganda -Poster,
JWK-TownSupporters-SuppliesDonation,Donated Supplies,Spenden Vorräte,
JWK-TownThreat-CivilianExtorted,Extorted Civilians,Erpresste Zivilisten,
JWK-TownThreat-Explosion,Explosion,Explosion,
JWK-TownThreat-Gunfire,Shots Fired,Schüsse abgefeuert,
JWK-TownThreat-OccupierKilled,Occupier Killed,Besatzer getötet,
JWK-TownThreat-PlayerKilled,Freedom Fighter Killed,Freiheitskämpfer getötet,
JWK-TownThreat-PrisonBreak,Prison Break,,
JWK-TownThreat-PropagandaPosters,Propaganda Posters,Propaganda -Poster,
JWK-TownThreat-ResistanceReportedCall,Military Police Alarmed,Militärpolizei alarmiert,
JWK-TownThreat-ResistanceSighted,Resistance Sighted,Widerstand gesichtet,
JWK-TownThreat-SuppliesDonation,Donated Supplies,Spenden Vorräte,
JWK-UI-Apply,Apply,Anwenden,
JWK-UI-Cancel,Cancel,Stornieren,
JWK-UI-Close,Close,Schließen,
JWK-UI-Confirm,Confirm,Bestätigen,
JWK-UI-LocationPlaceholder,unknown location,unbekannter Ort,
